Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
7013,JSWSTEEL,EQ,286.25,286.35,289.8,284.0,286.15,286.9,286.44,5351600,153292908250000.0,36149.0,1022578,0.1911
7014,JSWSTEEL,EQ,286.9,287.4,291.25,285.3,287.5,288.45,288.25,7053371,203313959660000.0,39834.0,2811343,0.3986
7017,JSWSTEEL,EQ,288.45,290.0,296.0,286.55,295.45,294.95,291.8,7431744,216859387520000.0,48175.0,2250373,0.3028
7018,JSWSTEEL,EQ,294.95,296.1,296.75,287.35,288.2,288.5,290.78,7444759,216481436660000.0,61462.0,1658464,0.2228
7019,JSWSTEEL,EQ,288.5,290.0,290.0,281.05,282.5,282.3,285.37,9165038,261543461265000.0,60684.0,3092512,0.3374
7021,JSWSTEEL,EQ,282.3,284.8,289.55,283.0,285.0,285.75,286.71,7325504,210031779150000.0,50604.0,1910458,0.2608
7024,JSWSTEEL,EQ,285.75,282.0,282.0,276.0,276.95,278.8,279.32,6778846,189348367980000.0,45899.0,2634072,0.3886
7025,JSWSTEEL,EQ,278.8,277.95,282.4,276.5,282.4,281.35,279.46,6247666,174597206025000.0,35322.0,2219704,0.3553
7026,JSWSTEEL,EQ,281.35,283.0,289.25,281.5,286.15,287.5,286.51,6490731,185969162580000.0,39777.0,2235761,0.3445
7027,JSWSTEEL,EQ,287.5,286.0,290.0,284.0,286.85,288.25,288.05,21745652,626386138680000.0,50048.0,15095703,0.6942
7028,JSWSTEEL,EQ,288.25,290.3,297.95,288.75,292.9,293.05,295.12,8338652,246086464700000.0,68734.0,1077618,0.1292
7031,JSWSTEEL,EQ,293.05,297.45,300.0,290.5,292.3,292.3,296.61,7766553,230364060645000.0,66251.0,1510427,0.1945
7032,JSWSTEEL,EQ,292.3,295.75,295.75,285.5,287.35,287.1,289.91,7105140,205982330015000.0,55765.0,2057842,0.2896
7033,JSWSTEEL,EQ,287.1,290.0,294.5,288.5,289.0,289.9,291.85,6899752,201370460120000.0,46668.0,1194762,0.1732
7034,JSWSTEEL,EQ,289.9,289.85,290.3,285.2,288.65,287.8,287.71,4338250,124814517865000.02,36273.0,493873,0.1138
7035,JSWSTEEL,EQ,287.8,288.45,295.75,288.1,295.35,294.25,292.48,5310432,155320414850000.0,40298.0,733900,0.1382
7038,JSWSTEEL,EQ,294.25,297.0,298.65,289.0,290.6,290.4,294.01,5645872,165994448935000.0,43482.0,670282,0.1187
7039,JSWSTEEL,EQ,290.4,290.95,293.0,285.65,292.0,291.55,288.99,3725301,107658760434999.98,42195.0,409161,0.1098
7040,JSWSTEEL,EQ,291.55,290.2,293.75,287.3,288.0,288.55,290.23,5316890,154311976785000.0,49288.0,2212603,0.4161
7041,JSWSTEEL,EQ,288.55,288.0,289.7,285.05,287.0,287.0,286.76,3147541,90258336640000.0,27910.0,475443,0.1510999999999999
7042,JSWSTEEL,EQ,287.0,287.0,288.45,285.0,286.1,286.85,286.8,2486341,71307266650000.0,20918.0,300282,0.1208
7045,JSWSTEEL,EQ,286.85,288.0,293.8,287.2,291.95,292.15,291.32,4009776,116813840995000.0,32728.0,810378,0.2021
7046,JSWSTEEL,EQ,292.15,294.0,294.85,290.35,291.0,291.2,292.18,4394114,128387163320000.0,49165.0,1318445,0.3
7048,JSWSTEEL,EQ,291.2,291.2,301.3,286.5,299.6,299.15,293.93,7668228,225395194215000.0,55802.0,1398966,0.1823999999999999
7052,JSWSTEEL,EQ,299.15,298.7,302.45,289.25,291.5,291.25,296.59,6083105,180418033195000.0,50960.0,615022,0.1011
7053,JSWSTEEL,EQ,291.25,293.05,294.6,287.3,287.7,288.3,290.76,3648863,106092770555000.0,31302.0,534706,0.1465
7054,JSWSTEEL,EQ,288.3,289.25,293.0,286.4,292.4,292.35,289.79,4200919,121737048995000.0,35003.0,955461,0.2274
7055,JSWSTEEL,EQ,292.35,291.5,294.5,285.5,286.7,286.6,290.13,4132700,119901217275000.0,34628.0,905987,0.2192
7056,JSWSTEEL,EQ,286.6,288.5,299.0,286.1,294.0,294.0,293.0,11729751,343682394410000.0,101146.0,2287817,0.195
7060,JSWSTEEL,EQ,294.0,294.5,309.9,290.85,309.9,308.35,302.33,12707875,384198267525000.0,96055.0,2538426,0.1998
7062,JSWSTEEL,EQ,308.35,309.05,314.0,303.5,307.15,306.65,308.49,10375665,320083429110000.0,79070.0,1386531,0.1336
7063,JSWSTEEL,EQ,306.65,308.0,310.45,305.1,308.9,308.85,308.28,5705828,175899484385000.0,50060.0,619009,0.1085
7066,JSWSTEEL,EQ,308.85,301.0,302.4,295.0,296.35,296.7,298.3,7433027,221727198135000.0,74289.0,1280064,0.1722
7067,JSWSTEEL,EQ,296.7,301.0,302.2,287.0,287.85,288.1,295.27,6762525,199675850345000.0,51264.0,1558073,0.2304
7068,JSWSTEEL,EQ,288.1,286.45,292.8,285.0,288.65,289.25,290.01,7900967,229135042095000.0,76534.0,1437388,0.1819
7069,JSWSTEEL,EQ,289.25,288.0,290.5,280.35,284.5,285.45,285.12,7620385,217269937930000.03,49873.0,1731216,0.2271999999999999
7070,JSWSTEEL,EQ,285.45,286.0,289.3,283.0,285.55,287.35,286.26,7076251,202565015590000.0,56076.0,1132703,0.1601
7073,JSWSTEEL,EQ,287.35,286.0,286.9,273.45,274.8,276.9,282.46,4291656,121220423009999.98,30109.0,844972,0.1969
7074,JSWSTEEL,EQ,276.9,275.0,282.95,272.45,281.5,281.0,277.86,5277444,146640823260000.0,39819.0,713806,0.1353
7075,JSWSTEEL,EQ,281.0,281.0,281.7,266.95,267.0,268.5,274.87,6212125,170754370780000.0,51259.0,1527663,0.2459
7076,JSWSTEEL,EQ,268.5,270.0,277.45,268.5,275.5,275.95,273.37,4697435,128411575109999.98,45236.0,669250,0.1425
7077,JSWSTEEL,EQ,275.95,275.45,277.7,271.55,275.5,276.4,274.23,3064045,84025832035000.0,25994.0,305921,0.0998
7080,JSWSTEEL,EQ,276.4,283.1,293.65,280.8,285.25,285.5,286.48,5009313,143506659770000.0,35319.0,869939,0.1737
7081,JSWSTEEL,EQ,285.5,284.85,286.5,277.5,279.0,279.4,280.79,4196280,117829159855000.0,29473.0,1105136,0.2634
7082,JSWSTEEL,EQ,279.4,280.4,281.25,272.3,276.7,276.95,276.65,5052534,139776973070000.0,49172.0,1086539,0.215
7083,JSWSTEEL,EQ,276.95,284.0,289.9,274.5,275.0,275.95,282.1,5355880,151091135435000.0,43345.0,1098094,0.205
7084,JSWSTEEL,EQ,275.95,279.95,291.5,273.55,283.7,288.0,282.18,9795647,276417002535000.0,65836.0,1956027,0.1997
7087,JSWSTEEL,EQ,288.0,281.0,289.3,277.05,286.5,287.75,285.12,9081309,258922684170000.0,61036.0,775541,0.0853999999999999
7088,JSWSTEEL,EQ,287.75,287.75,297.5,286.75,292.4,292.95,293.54,10338894,303482920655000.0,86244.0,3358682,0.3249
7089,JSWSTEEL,EQ,292.95,292.0,295.7,279.7,279.95,280.55,285.95,7940056,227049765675000.0,56371.0,2310179,0.291
7090,JSWSTEEL,EQ,280.55,281.0,283.25,275.1,277.25,276.6,278.79,7941828,221409686675000.0,52662.0,2727110,0.3434
7091,JSWSTEEL,EQ,276.6,278.25,279.8,269.6,271.0,271.7,273.86,7316925,200383584835000.0,50618.0,2241647,0.3064
7094,JSWSTEEL,EQ,271.7,273.0,276.1,269.15,274.4,274.55,273.76,6265379,171523219245000.0,41207.0,1749966,0.2793
7095,JSWSTEEL,EQ,274.55,274.0,276.0,272.4,273.9,274.2,274.64,4512003,123915414330000.0,34065.0,1218297,0.27
7097,JSWSTEEL,EQ,274.2,274.9,274.9,265.3,267.6,266.7,270.07,5090763,137488410609999.98,59349.0,1364496,0.268
7098,JSWSTEEL,EQ,266.7,267.0,270.0,261.6,262.1,262.4,266.0,5599533,148950132825000.0,42942.0,633571,0.1131
7101,JSWSTEEL,EQ,262.4,264.4,267.9,262.35,266.9,266.85,265.22,3704937,98263678430000.0,35540.0,505456,0.1364
7102,JSWSTEEL,EQ,266.85,268.0,274.5,265.3,273.9,273.35,270.42,4208927,113816125905000.0,36992.0,788734,0.1873999999999999
7103,JSWSTEEL,EQ,273.35,274.45,277.3,270.25,271.2,271.25,274.06,7380929,202283223250000.0,46539.0,1602824,0.2172
7104,JSWSTEEL,EQ,271.25,272.0,275.0,265.65,274.0,274.35,271.67,5646873,153408075735000.0,37000.0,907620,0.1607
7105,JSWSTEEL,EQ,274.35,272.1,275.4,267.6,268.75,271.25,273.03,4349503,118756087709999.98,31102.0,928056,0.2134
7108,JSWSTEEL,EQ,271.25,271.0,271.0,259.0,261.0,260.2,262.16,8505525,222979759130000.03,56783.0,2057129,0.235
7109,JSWSTEEL,EQ,260.2,261.0,265.0,254.9,264.0,263.55,260.87,6059478,158073485000000.0,60489.0,1227366,0.198
7110,JSWSTEEL,EQ,263.55,264.0,267.65,256.0,262.0,260.55,262.16,7432697,194857856950000.0,56145.0,1272143,0.1712
7111,JSWSTEEL,EQ,260.55,261.0,270.0,258.25,269.55,269.25,264.97,5160169,136727504905000.0,40250.0,878609,0.1703
7112,JSWSTEEL,EQ,269.25,265.95,268.95,264.25,267.8,267.15,266.85,6144176,163959901620000.0,51329.0,2597965,0.4228
7115,JSWSTEEL,EQ,267.15,267.0,268.5,257.1,258.1,257.8,261.2,5807872,151703294225000.0,46740.0,1055491,0.1817
7116,JSWSTEEL,EQ,257.8,254.4,268.3,252.65,266.0,267.05,262.54,9616552,252476556165000.0,69739.0,1396589,0.1452
7117,JSWSTEEL,EQ,267.05,263.6,277.8,263.35,277.8,277.15,271.01,6924967,187676133635000.0,50994.0,1022977,0.1477
7118,JSWSTEEL,EQ,277.15,276.95,280.8,275.55,277.65,277.35,278.01,7806500,217026003885000.0,60292.0,1732349,0.2219
7119,JSWSTEEL,EQ,277.35,277.0,278.75,273.1,276.65,276.6,275.83,4088477,112770997305000.0,40615.0,906920,0.2218
7122,JSWSTEEL,EQ,276.6,278.55,281.8,273.85,274.8,275.75,277.05,3935030,109019840375000.0,35224.0,475315,0.1208
7123,JSWSTEEL,EQ,275.75,275.7,277.2,272.1,275.3,276.15,274.91,3233802,88899049520000.0,27448.0,291914,0.0902999999999999
7124,JSWSTEEL,EQ,276.15,276.0,279.8,273.75,278.0,277.4,277.06,3416371,94654249435000.0,31160.0,364161,0.1066
7125,JSWSTEEL,EQ,277.4,277.0,278.0,273.8,274.1,275.05,276.17,3266606,90213091135000.0,27254.0,588760,0.1802
7126,JSWSTEEL,EQ,275.05,275.75,278.7,265.05,266.5,266.65,273.46,4112441,112456898759999.98,38700.0,801267,0.1948
7129,JSWSTEEL,EQ,266.65,262.1,267.2,257.9,263.0,262.25,263.1,3816891,100421898530000.0,39477.0,489030,0.1281
7130,JSWSTEEL,EQ,262.25,262.0,265.5,260.5,262.65,262.35,262.47,3210950,84276721480000.0,29300.0,363434,0.1132
7131,JSWSTEEL,EQ,262.35,263.5,264.35,252.0,255.2,254.9,255.81,6051189,154794138035000.0,57582.0,987300,0.1632
7132,JSWSTEEL,EQ,254.9,259.3,268.1,257.85,267.55,267.3,263.56,11021639,290483608220000.0,71638.0,2394892,0.2173
7133,JSWSTEEL,EQ,267.3,267.3,270.85,261.7,267.4,267.9,266.91,7690461,205266917935000.0,65424.0,978376,0.1272
7136,JSWSTEEL,EQ,267.9,267.4,272.75,263.7,270.4,270.95,268.19,4909761,131675981850000.0,38562.0,698549,0.1423
7137,JSWSTEEL,EQ,270.95,269.95,275.0,269.0,273.2,273.9,272.64,3794706,103458880325000.0,35320.0,511743,0.1349
7138,JSWSTEEL,EQ,273.9,272.0,275.0,268.8,271.7,271.9,271.83,3290727,89451992550000.0,37490.0,662938,0.2014999999999999
7139,JSWSTEEL,EQ,271.9,270.0,270.75,264.9,266.5,266.1,267.19,3627824,96931566630000.0,38160.0,563440,0.1553
7140,JSWSTEEL,EQ,266.1,267.3,269.2,258.2,259.75,259.05,262.84,3828583,100631451900000.0,35901.0,695764,0.1817
7143,JSWSTEEL,EQ,259.05,259.9,265.5,256.3,264.7,264.4,261.94,3426665,89758676835000.0,33685.0,466562,0.1362
7144,JSWSTEEL,EQ,264.4,266.0,266.0,259.8,261.25,263.3,262.48,3534413,92772044175000.0,36173.0,594422,0.1682
7145,JSWSTEEL,EQ,263.3,263.0,263.85,246.75,254.4,255.25,252.86,10491930,265301206325000.0,72679.0,1607644,0.1532
7146,JSWSTEEL,EQ,255.25,254.8,257.9,247.8,248.95,248.65,252.38,6895024,174019087225000.0,52073.0,1173235,0.1702
7147,JSWSTEEL,EQ,248.65,248.95,253.35,247.1,247.5,249.7,250.23,5386836,134795554420000.0,43130.0,534450,0.0992
7150,JSWSTEEL,EQ,249.7,245.85,246.25,236.85,243.4,241.4,240.94,7935024,191185268125000.0,55976.0,850550,0.1072
7151,JSWSTEEL,EQ,241.4,243.05,248.0,220.0,231.0,230.25,238.95,8938349,213581888080000.0,62188.0,860420,0.0963
7152,JSWSTEEL,EQ,230.25,228.35,238.3,226.1,236.9,237.45,234.65,5983362,140401140934999.98,50236.0,1018356,0.1702
7153,JSWSTEEL,EQ,237.45,235.1,235.8,222.7,225.55,225.25,228.25,7768510,177314899100000.0,68183.0,1131831,0.1457
7154,JSWSTEEL,EQ,225.25,223.0,230.45,217.8,224.45,225.15,224.53,11444553,256963526125000.0,85777.0,1350917,0.118
7157,JSWSTEEL,EQ,225.15,220.8,221.25,212.25,218.6,217.7,217.45,7681043,167022846145000.0,58439.0,999208,0.1301
7158,JSWSTEEL,EQ,217.7,214.6,221.45,214.15,216.7,217.55,218.89,6703116,146727318870000.0,49751.0,1160386,0.1731
7159,JSWSTEEL,EQ,217.55,217.7,217.8,210.6,210.85,212.25,213.69,7073513,151151205510000.0,50483.0,927376,0.1311
7160,JSWSTEEL,EQ,212.25,213.3,222.85,208.75,222.85,221.7,216.62,8752577,189599787915000.0,57915.0,1288056,0.1472
7161,JSWSTEEL,EQ,221.7,221.7,228.45,219.3,219.5,220.6,224.75,9077239,204008285660000.0,57376.0,1600814,0.1764
7165,JSWSTEEL,EQ,220.6,217.6,224.45,216.45,220.0,220.15,221.06,6628569,146528774935000.0,48429.0,1159242,0.1749
7166,JSWSTEEL,EQ,220.15,222.6,229.9,220.75,227.3,227.75,225.62,6940915,156602153930000.0,49995.0,881212,0.127
7168,JSWSTEEL,EQ,227.75,226.35,228.95,221.6,228.45,227.15,225.28,6083438,137049120070000.0,52060.0,688589,0.1132
7171,JSWSTEEL,EQ,227.15,228.3,230.85,224.75,225.05,226.2,227.09,4394801,99802667590000.0,30718.0,580548,0.1321
7172,JSWSTEEL,EQ,226.2,225.05,226.1,221.65,224.55,224.85,223.75,5107078,114273320020000.0,31350.0,831832,0.1629
7173,JSWSTEEL,EQ,224.85,223.5,226.0,217.7,219.0,219.0,222.06,5016435,111393644420000.0,26568.0,948782,0.1891
7174,JSWSTEEL,EQ,219.0,215.0,220.4,212.8,216.1,217.0,216.93,6938275,150508802750000.0,46163.0,933712,0.1346
7175,JSWSTEEL,EQ,217.0,214.5,223.6,213.75,221.7,220.65,220.09,4978377,109570726005000.0,43683.0,700632,0.1407
7178,JSWSTEEL,EQ,220.65,222.15,225.0,206.3,213.9,214.1,212.26,13555325,287731141145000.0,95211.0,2996396,0.221
7179,JSWSTEEL,EQ,214.1,217.4,217.5,212.8,213.5,213.4,215.1,12287346,264302541615000.0,97800.0,4678937,0.3807999999999999
7180,JSWSTEEL,EQ,213.4,214.0,214.25,202.8,205.25,205.75,208.11,9056214,188471825170000.0,67745.0,1543106,0.1704
7181,JSWSTEEL,EQ,205.75,203.8,214.55,201.75,212.0,211.95,207.57,18785875,389934402035000.0,101946.0,5800199,0.3088
7182,JSWSTEEL,EQ,211.95,215.0,218.95,211.25,218.0,217.45,215.17,10442126,224679927200000.0,70976.0,1363020,0.1305
7186,JSWSTEEL,EQ,217.45,214.0,215.5,209.3,209.6,210.15,212.46,5563093,118190780115000.02,39587.0,847831,0.1524
7187,JSWSTEEL,EQ,210.15,208.85,216.05,207.5,215.3,214.8,211.64,8097106,171369151895000.0,44988.0,1347127,0.1664
7188,JSWSTEEL,EQ,214.8,217.1,222.3,213.5,216.5,216.25,218.64,10360712,226529436795000.0,59882.0,1336198,0.129
7189,JSWSTEEL,EQ,216.25,217.4,219.35,212.25,217.3,217.95,215.29,8494436,182875731565000.0,38497.0,974250,0.1147
7192,JSWSTEEL,EQ,217.95,218.0,224.5,213.85,219.35,219.5,219.89,9829589,216141724385000.0,48779.0,1151795,0.1172
7194,JSWSTEEL,EQ,219.5,220.4,228.95,220.15,227.8,227.7,226.8,11404495,258648703085000.0,57656.0,3201844,0.2808
7195,JSWSTEEL,EQ,227.7,228.0,232.25,221.2,221.7,222.05,226.86,9281462,210556555960000.0,67290.0,1284192,0.1384
7196,JSWSTEEL,EQ,222.05,222.05,227.6,219.1,226.5,226.2,222.61,8639132,192316908380000.0,40538.0,1780642,0.2061
7199,JSWSTEEL,EQ,226.2,222.5,227.5,222.5,225.5,225.65,225.33,5494139,123800988175000.0,41744.0,1139802,0.2075
7200,JSWSTEEL,EQ,225.65,224.4,229.0,214.8,215.8,216.2,222.96,9403320,209654247900000.0,67569.0,1529067,0.1626
7201,JSWSTEEL,EQ,216.2,217.55,223.55,217.25,220.9,221.4,221.04,9790812,216418049025000.0,47994.0,2212251,0.226
7202,JSWSTEEL,EQ,221.4,220.15,221.6,215.25,220.5,219.55,218.75,9020768,197331247035000.0,63162.0,2498543,0.277
7203,JSWSTEEL,EQ,219.55,220.65,240.2,218.25,234.5,238.1,231.62,23899821,553558028495000.0,134472.0,9082407,0.38
7206,JSWSTEEL,EQ,238.1,252.95,252.95,237.4,240.15,243.7,242.36,13040988,316057391430000.0,82379.0,2719601,0.2085
7207,JSWSTEEL,EQ,243.7,241.95,242.0,232.5,233.5,233.35,236.38,9073501,214476589240000.0,54593.0,2331285,0.2569
7208,JSWSTEEL,EQ,233.35,233.5,235.75,228.3,233.6,234.4,231.86,7594921,176092162680000.0,56227.0,1554214,0.2046
7209,JSWSTEEL,EQ,234.4,236.0,237.8,231.25,235.55,235.45,234.75,8069927,189442207245000.0,63627.0,1170954,0.1451
7210,JSWSTEEL,EQ,235.45,233.6,236.5,230.6,231.2,232.2,233.53,7000789,163490100355000.0,37917.0,1854618,0.2648999999999999
7213,JSWSTEEL,EQ,232.2,228.0,231.0,222.5,228.7,229.95,226.75,6783701,153817078790000.0,42739.0,909950,0.1341
7214,JSWSTEEL,EQ,229.95,229.1,231.75,220.4,223.2,222.65,226.25,6026952,136361683840000.02,35459.0,1061088,0.1761
7216,JSWSTEEL,EQ,222.65,220.95,225.7,218.3,220.2,221.55,222.79,5324110,118615375945000.0,42057.0,932052,0.1751
7217,JSWSTEEL,EQ,221.55,222.3,223.9,212.45,213.0,214.65,218.97,6600815,144536738245000.0,43718.0,1013414,0.1535
7220,JSWSTEEL,EQ,214.65,214.9,215.8,207.0,208.05,208.0,211.99,7420654,157311627440000.0,48468.0,972533,0.1311
7222,JSWSTEEL,EQ,208.0,207.3,213.75,205.95,213.3,212.8,210.25,5958422,125276827070000.0,43644.0,520548,0.0874
7223,JSWSTEEL,EQ,212.8,211.3,214.9,209.1,212.95,213.75,212.17,6693227,142010424565000.0,38136.0,1548664,0.2314
7224,JSWSTEEL,EQ,213.75,215.0,220.9,212.8,216.35,217.25,216.62,8965423,194207141920000.0,52633.0,1219888,0.1361
7227,JSWSTEEL,EQ,217.25,218.8,225.0,218.35,221.5,221.45,222.65,7515730,167334839610000.0,43213.0,1254468,0.1669
7228,JSWSTEEL,EQ,221.45,221.0,226.9,214.25,219.5,219.65,219.53,14900735,327111981560000.0,94504.0,1865044,0.1252
7229,JSWSTEEL,EQ,219.65,222.25,223.65,218.45,219.75,220.3,220.51,7753169,170966406930000.0,58753.0,1482119,0.1912
7230,JSWSTEEL,EQ,220.3,218.3,224.7,214.35,223.75,222.95,218.47,10798747,235916128570000.0,65257.0,2256036,0.2089
7231,JSWSTEEL,EQ,222.95,222.1,225.2,220.3,222.15,223.35,223.3,9026105,201552782860000.0,46096.0,1918328,0.2125
7235,JSWSTEEL,EQ,223.35,223.0,225.9,219.2,219.5,219.7,222.64,8305579,184913162850000.0,47356.0,2081588,0.2506
7236,JSWSTEEL,EQ,219.7,218.6,224.8,215.75,224.35,222.7,220.32,8030559,176931134920000.0,51366.0,1241255,0.1546
7237,JSWSTEEL,EQ,222.7,215.2,225.1,215.2,223.7,222.85,222.12,15890442,352953287380000.0,83437.0,2883227,0.1814
7238,JSWSTEEL,EQ,222.85,222.5,224.15,216.1,216.8,217.35,221.3,8612440,190596627120000.0,45771.0,3007042,0.3492
7240,JSWSTEEL,EQ,217.35,218.0,221.4,218.0,219.45,219.35,219.33,756987,16603091110000.0,5642.0,183534,0.2425
7242,JSWSTEEL,EQ,219.35,219.6,236.4,219.6,234.0,234.25,230.58,13887709,320227004605000.0,91597.0,4349582,0.3132
7243,JSWSTEEL,EQ,234.25,236.95,236.95,231.25,234.5,234.4,233.84,5246865,122693490250000.0,35316.0,619583,0.1181
7244,JSWSTEEL,EQ,234.4,235.7,236.5,227.05,227.7,228.0,232.67,6994856,162749245070000.0,50711.0,1380880,0.1974
7245,JSWSTEEL,EQ,228.0,227.7,239.5,227.5,236.8,237.6,234.49,9208037,215918736755000.03,61820.0,1374887,0.1493
7248,JSWSTEEL,EQ,237.6,238.7,254.85,238.7,249.5,250.2,250.34,17613567,440936770635000.06,131959.0,2369783,0.1345
7249,JSWSTEEL,EQ,250.2,253.35,254.15,244.25,246.9,246.05,249.49,10394354,259324521645000.0,67154.0,1240312,0.1193
7250,JSWSTEEL,EQ,246.05,245.95,251.3,244.3,248.15,248.25,248.65,7121343,177073657525000.0,48651.0,584696,0.0821
7251,JSWSTEEL,EQ,248.25,250.2,254.8,243.1,253.1,252.65,249.23,12103874,301665503045000.0,76153.0,1036211,0.0856
7252,JSWSTEEL,EQ,252.65,252.75,256.5,248.5,249.6,250.0,252.07,7150985,180253428010000.0,46018.0,460396,0.0644
7255,JSWSTEEL,EQ,250.0,249.1,253.25,248.05,251.6,251.9,251.39,5599046,140756671660000.0,47881.0,823272,0.147
7257,JSWSTEEL,EQ,251.9,251.5,254.7,247.35,247.75,248.75,251.47,6493201,163285483845000.0,39198.0,1450878,0.2234
7258,JSWSTEEL,EQ,248.75,248.0,249.7,244.25,246.0,245.75,246.19,4522524,111340039770000.0,31885.0,1027600,0.2271999999999999
7259,JSWSTEEL,EQ,245.75,246.0,250.0,242.2,244.6,244.75,245.68,5246862,128907490159999.98,32611.0,783683,0.1494
7262,JSWSTEEL,EQ,244.75,245.9,251.15,244.8,250.15,249.6,248.81,4846338,120582207084999.98,36971.0,652415,0.1346
7263,JSWSTEEL,EQ,249.6,249.4,250.85,246.6,248.0,247.9,248.51,4461546,110873196180000.0,38004.0,831374,0.1863
7264,JSWSTEEL,EQ,247.9,247.7,252.3,245.95,248.25,248.7,249.2,4799567,119606964365000.02,34261.0,683855,0.1425
7265,JSWSTEEL,EQ,248.7,248.0,248.95,244.15,245.3,245.25,246.47,3840421,94654711485000.0,24764.0,852766,0.2221
7266,JSWSTEEL,EQ,245.25,245.0,253.0,244.3,251.3,251.25,247.78,4927891,122101566165000.02,30120.0,586687,0.1191
7269,JSWSTEEL,EQ,251.25,252.9,261.0,252.3,260.0,260.15,258.8,11369913,294256548995000.0,71681.0,2322853,0.2043
7270,JSWSTEEL,EQ,260.15,261.25,262.8,251.1,253.1,253.25,255.5,12880492,329094741115000.0,85780.0,3632954,0.2821
7271,JSWSTEEL,EQ,253.25,254.1,257.9,251.9,252.45,252.95,254.92,4739906,120827619780000.0,39575.0,510237,0.1076
7272,JSWSTEEL,EQ,252.95,253.6,264.9,252.25,263.5,263.95,260.72,9945852,259308624740000.0,79588.0,1716472,0.1726
7273,JSWSTEEL,EQ,263.95,262.6,269.5,260.05,261.6,261.55,263.97,12038238,317768808425000.0,87927.0,3967108,0.3295
7276,JSWSTEEL,EQ,261.55,267.5,269.45,263.25,268.1,268.3,266.62,10547869,281225608040000.0,78596.0,2746685,0.2604
7277,JSWSTEEL,EQ,268.3,267.25,267.5,254.5,258.25,257.25,259.24,9848751,255321523545000.0,62626.0,1977077,0.2007
7278,JSWSTEEL,EQ,257.25,254.0,264.0,247.75,259.8,259.8,254.69,15220113,387641711380000.0,92445.0,2268868,0.1491
7279,JSWSTEEL,EQ,259.8,260.75,261.8,250.1,250.65,251.45,254.6,6962695,177273287120000.0,46318.0,1073466,0.1542
7280,JSWSTEEL,EQ,251.45,252.9,256.7,250.1,253.3,254.1,253.24,7854850,198914702865000.0,47321.0,932444,0.1187
7283,JSWSTEEL,EQ,254.1,253.0,259.5,251.85,258.55,258.85,257.03,6291970,161721589180000.0,41514.0,1363232,0.2167
7284,JSWSTEEL,EQ,258.85,256.3,259.15,250.3,251.15,251.0,254.87,5357914,136554700055000.0,44178.0,925924,0.1728
7285,JSWSTEEL,EQ,251.0,251.2,254.8,246.55,250.2,249.95,249.78,6247501,156052765880000.0,56797.0,727243,0.1164
7286,JSWSTEEL,EQ,249.95,252.0,257.65,250.2,255.55,255.6,254.93,6112551,155827276330000.0,52998.0,1171019,0.1916
7287,JSWSTEEL,EQ,255.6,263.0,264.4,255.55,259.0,257.6,260.56,12372614,322379428785000.0,61962.0,3537667,0.2859
7290,JSWSTEEL,EQ,257.6,259.2,260.2,252.15,252.95,253.1,254.24,5733217,145759712480000.0,39698.0,995821,0.1737
7291,JSWSTEEL,EQ,253.1,254.35,261.6,253.55,258.4,258.95,259.37,11197549,290426997385000.0,66114.0,2588272,0.2311
7292,JSWSTEEL,EQ,258.95,257.9,266.35,256.3,264.3,264.4,263.54,13485427,355399977490000.0,79901.0,1494143,0.1108
7293,JSWSTEEL,EQ,264.4,263.3,267.2,262.3,264.8,264.85,264.51,7841049,207407384150000.0,47333.0,1533225,0.1955
7294,JSWSTEEL,EQ,264.85,264.5,266.75,262.75,264.95,264.7,264.94,7162934,189773184785000.0,52328.0,1994346,0.2784
7297,JSWSTEEL,EQ,264.7,264.4,270.6,262.4,262.95,263.7,266.63,8467465,225769440620000.0,60561.0,1534928,0.1813
7298,JSWSTEEL,EQ,263.7,263.7,267.8,262.95,266.75,266.75,266.21,5683009,151289066055000.0,40829.0,762986,0.1343
7300,JSWSTEEL,EQ,266.75,267.0,272.0,266.7,269.4,269.15,270.2,11054938,298702047305000.0,68675.0,1786530,0.1616
7301,JSWSTEEL,EQ,269.15,270.1,271.3,265.1,269.0,268.9,267.88,7560504,202529933590000.0,44718.0,846290,0.1119
7304,JSWSTEEL,EQ,268.9,269.5,273.5,266.6,270.7,271.1,270.0,6645670,179435193830000.0,39953.0,641042,0.0965
7305,JSWSTEEL,EQ,271.1,270.0,273.0,268.15,270.0,270.05,270.68,5377354,145552197795000.0,32705.0,683923,0.1272
7306,JSWSTEEL,EQ,270.05,270.7,273.5,265.85,268.3,268.1,269.49,6952048,187351232960000.0,44999.0,1052112,0.1513
7307,JSWSTEEL,EQ,268.1,272.0,277.0,271.55,276.9,276.45,274.93,10780926,296404470100000.0,73900.0,1139113,0.1057
7308,JSWSTEEL,EQ,276.45,276.45,276.45,270.75,272.2,272.45,273.17,5943349,162353331955000.0,38332.0,1042941,0.1755
7311,JSWSTEEL,EQ,272.45,270.5,270.75,262.3,264.3,264.25,265.68,4529599,120344130155000.0,30673.0,683423,0.1509
7312,JSWSTEEL,EQ,264.25,266.15,270.15,263.1,265.5,265.25,266.6,4465297,119045823905000.0,31857.0,454146,0.1017
